Date,strategy_gross_return,strategy_net_return,strategy_transaction_cost,strategy_turnover,strategy_regime,strategy_rebalance_flag,static_60_40_gross_return,static_60_40_net_return,equal_weight_gross_return,equal_weight_net_return
2010-12-16,0.006397588174430558,0.006397588174430558,0.0,0.0,Bull,False,0.005705253692381632,0.005705253692381632,0.0033488197940264404,0.0033488197940264404
2010-12-20,6.95124656829304e-05,6.95124656829304e-05,0.0,0.0,Bull,False,-0.00016702800540851608,-0.00016702800540851608,0.00015062350686906995,0.00015062350686906995
2010-12-21,0.005377840287028189,0.005377840287028189,0.0,0.0,Bull,False,0.005387171979882854,0.005387171979882854,0.002543624226245385,0.002543624226245385
2010-12-22,-0.0021555355010577258,-0.0021555355010577258,0.0,0.0,Bull,False,-0.0016256746920405491,-0.0016256746920405491,-0.0012788156246000587,-0.0012788156246000587
2010-12-23,-0.0020550651144935475,-0.0020550651144935475,0.0,0.0,Bull,False,-0.00043695391032207,-0.00043695391032207,-0.0017428839308220585,-0.0017428839308220585
2010-12-24,0.004793109687242806,0.004793109687242806,0.0,0.0,Bull,False,0.003167853641461808,0.003167853641461808,0.0030498041772346876,0.0030498041772346876
2010-12-27,7.455688649036715e-05,7.455688649036715e-05,0.0,0.0,Bull,False,-0.0013490773330071017,-0.0013490773330071017,0.0007147934468828352,0.0007147934468828352
2010-12-28,-0.0008041877299536698,-0.0008041877299536698,0.0,0.0,Bull,False,-0.00021014974122636265,-0.00021014974122636265,-0.0006660479956114383,-0.0006660479956114383
2010-12-29,0.009357391989945573,0.009357391989945573,0.0,0.0,Bull,False,0.006436721162434362,0.006436721162434362,0.00584162102466088,0.00584162102466088
2010-12-30,0.005256149003533131,0.005256149003533131,0.0,0.0,Bull,False,0.004130980138763028,0.004130980138763028,0.0030601178588978493,0.0030601178588978493
2010-12-31,0.0020940316989543203,0.0020940316989543203,0.0,0.0,Bull,False,0.003233595499916651,0.003233595499916651,0.0004629654491613358,0.0004629654491613358
2011-01-03,0.0043987223898982256,0.0043987223898982256,0.0,0.0,Bull,False,0.0022765463277732113,0.0022765463277732113,0.0031261831202267568,0.0031261831202267568
2011-01-04,-0.002521708683445781,-0.002521708683445781,0.0,0.0,Bull,False,-0.001108068713662237,-0.001108068713662237,-0.001892909605981883,-0.001892909605981883
2011-01-05,-0.002973025449475246,-0.0033303690083598125,0.0003584091183146161,0.7168182366292322,Crisis,True,-0.0064965670921472984,-0.0064995755621282125,-0.007094199619480286,-0.007096670983134157
2011-01-06,-0.0015345392063085877,-0.0015345392063085877,0.0,0.0,Crisis,False,-0.0030999968974762997,-0.0030999968974762997,-0.003549078308503006,-0.003549078308503006
2011-01-07,-0.002550134128677865,-0.002550134128677865,0.0,0.0,Crisis,False,-0.014158535102839119,-0.014158535102839119,-0.010250251431461656,-0.010250251431461656
2011-01-10,6.717865757358823e-05,6.717865757358823e-05,0.0,0.0,Crisis,False,-0.014171929184680429,-0.014171929184680429,-0.006717720403087839,-0.006717720403087839
2011-01-11,0.0003659036999267245,0.0003659036999267245,0.0,0.0,Crisis,False,-0.0008833010380990462,-0.0008833010380990462,6.866816188309288e-05,6.866816188309288e-05
2011-01-12,0.001267290164065737,0.001267290164065737,0.0,0.0,Crisis,False,0.011075199202911053,0.011075199202911053,0.007009678347371386,0.007009678347371386
2011-01-13,-0.0003413402778137017,-0.0003413402778137017,0.0,0.0,Crisis,False,-0.011174767800188536,-0.011174767800188536,-0.005815079509506523,-0.005815079509506523
2011-01-14,-0.0016595463736022785,-0.0016595463736022785,0.0,0.0,Crisis,False,-0.009887843325413741,-0.009887843325413741,-0.006954713898844767,-0.006954713898844767
2011-01-17,-0.0009174502340785423,-0.0009174502340785423,0.0,0.0,Crisis,False,2.4659148614438578e-05,2.4659148614438578e-05,-0.0012522053714025005,-0.0012522053714025005
2011-01-18,0.0015791437734183186,0.0015791437734183186,0.0,0.0,Crisis,False,0.0071059544455179665,0.0071059544455179665,0.005536626948999407,0.005536626948999407
2011-01-19,-0.0007668547414476357,-0.0007668547414476357,0.0,0.0,Crisis,False,-0.003359921915890825,-0.003359921915890825,-0.002643886766974967,-0.002643886766974967
2011-01-20,0.0008310859185893382,0.0008310859185893382,0.0,0.0,Crisis,False,0.0020993986556648767,0.0020993986556648767,0.002133321102293438,0.002133321102293438
2011-01-21,-0.0028382260582348368,-0.0028382260582348368,0.0,0.0,Crisis,False,-0.001539380041861868,-0.001539380041861868,-0.004604286648978016,-0.004604286648978016
2011-01-24,0.0008251311540873738,0.0008251311540873738,0.0,0.0,Crisis,False,0.004773278454762013,0.004773278454762013,0.0034035519690322497,0.0034035519690322497
2011-01-25,-0.004125076348112888,-0.004125076348112888,0.0,0.0,Crisis,False,-0.00567942214255861,-0.00567942214255861,-0.008327115065923141,-0.008327115065923141
2011-01-27,0.0015964902487738116,0.0015964902487738116,0.0,0.0,Crisis,False,-0.008488512754677161,-0.008488512754677161,-0.0018858341910044688,-0.0018858341910044688
2011-01-28,-0.00390679317655594,-0.00390679317655594,0.0,0.0,Crisis,False,-0.009502274927216631,-0.009502274927216631,-0.009877750850499615,-0.009877750850499615
2011-01-31,0.0045299678909464635,0.0045299678909464635,0.0,0.0,Crisis,False,-0.0006461914183273073,-0.0006461914183273073,0.005945499894990283,0.005945499894990283
2011-02-01,-0.0015945229360091332,-0.0015945229360091332,0.0,0.0,Crisis,False,-0.009236178803373777,-0.009236178803373777,-0.006565689585503345,-0.006565689585503345
2011-02-02,-0.000598724958220407,-0.000598724958220407,0.0,0.0,Crisis,False,0.0015512159923201812,0.0015512159923201812,-9.098519420526255e-05,-9.098519420526255e-05
2011-02-03,-0.0009911139743305764,-0.0009911139743305764,0.0,0.0,Crisis,False,0.009942739545976539,0.009942739545976539,0.0033196738693777694,0.0033196738693777694
2011-02-04,0.003137692676724438,0.003132885186136969,4.792453341685452e-06,0.009584906683370904,Crisis,True,-0.014217807281409022,-0.01423049993814296,-0.0030706676433864826,-0.0030799842316784343
2011-02-07,-0.0006511319365371995,-0.0006511319365371995,0.0,0.0,Crisis,False,2.7532171769661896e-05,2.7532171769661896e-05,-0.0008596919493453538,-0.0008596919493453538
2011-02-08,0.00037931116310103204,0.00037931116310103204,0.0,0.0,Crisis,False,-0.00919399647160802,-0.00919399647160802,-0.004119991636600121,-0.004119991636600121
2011-02-09,0.0006001832282568537,0.0006001832282568537,0.0,0.0,Crisis,False,-0.006557705167894135,-0.006557705167894135,-0.002481730519752423,-0.002481730519752423
2011-02-10,0.0006588788847837687,0.0006588788847837687,0.0,0.0,Crisis,False,-0.0031006514761580876,-0.0031006514761580876,-0.0006670856135133859,-0.0006670856135133859
2011-02-11,-0.0002862946018825931,-0.0002862946018825931,0.0,0.0,Crisis,False,0.009449721655153403,0.009449721655153403,0.004323510565983202,0.004323510565983202
2011-02-14,0.0005366643658830866,0.0005366643658830866,0.0,0.0,Crisis,False,0.01622804930762764,0.01622804930762764,0.008863343482086117,0.008863343482086117
2011-02-15,0.0016026305237088877,0.0016026305237088877,0.0,0.0,Crisis,False,0.00273904301505622,0.00273904301505622,0.0035162961332946955,0.0035162961332946955
2011-02-16,0.0008968033497413965,0.0008968033497413965,0.0,0.0,Crisis,False,7.244231185687264e-05,7.244231185687264e-05,0.0012411387708534261,0.0012411387708534261
2011-02-17,0.000858602055893448,0.000858602055893448,0.0,0.0,Crisis,False,0.007067947600822918,0.007067947600822918,0.004697390729818476,0.004697390729818476
2011-02-18,0.00047799077363630825,0.00047799077363630825,0.0,0.0,Crisis,False,-0.00948286767148838,-0.00948286767148838,-0.004145262686921288,-0.004145262686921288
2011-02-21,0.0006773009129583194,0.0006773009129583194,0.0,0.0,Crisis,False,0.006523784902807339,0.006523784902807339,0.004180536501883505,0.004180536501883505
2011-02-22,0.00039465596421255165,0.00039465596421255165,0.0,0.0,Crisis,False,-0.0053677458486331665,-0.0053677458486331665,-0.0021773655819465414,-0.0021773655819465414
2011-02-23,0.00012583371228836978,0.00012583371228836978,0.0,0.0,Crisis,False,-0.003479477913484686,-0.003479477913484686,-0.001578263599404306,-0.001578263599404306
2011-02-24,0.0027406699696472803,0.0027406699696472803,0.0,0.0,Crisis,False,-0.019146324536578857,-0.019146324536578857,-0.005928923885668154,-0.005928923885668154
2011-02-25,-0.001492787997901046,-0.001492787997901046,0.0,0.0,Crisis,False,0.004569678912017782,0.004569678912017782,0.0002387699600273513,0.0002387699600273513
2011-02-28,0.00018677502718630776,0.00018677502718630776,0.0,0.0,Crisis,False,0.003304395977304849,0.003304395977304849,0.0018913139676700421,0.0018913139676700421
2011-03-01,0.0013463082451001945,0.0013463082451001945,0.0,0.0,Crisis,False,0.020964103608051,0.020964103608051,0.012227688700392318,0.012227688700392318
2011-03-03,0.0022075117344237064,0.0022075117344237064,0.0,0.0,Crisis,False,0.0015097901802184745,0.0015097901802184745,0.0036891000527008357,0.0036891000527008357
2011-03-04,-0.001778800395266175,-0.001778800395266175,0.0,0.0,Crisis,False,0.0002726010043486578,0.0002726010043486578,-0.002214769150170448,-0.002214769150170448
2011-03-07,0.003116800603003277,0.003116800603003277,0.0,0.0,Crisis,False,-0.008196687464424115,-0.008196687464424115,2.5149689396573166e-05,2.5149689396573166e-05
2011-03-08,-0.0010583188827409259,-0.0010642769076900649,5.9643371197722555e-06,0.011928674239544511,Crisis,True,0.006331501427667296,0.006330102100354784,0.0017406699321941277,0.0017330077679762468
2011-03-09,-0.00014635301328957723,-0.00014635301328957723,0.0,0.0,Crisis,False,0.001113206037651572,0.001113206037651572,0.0003620904116923681,0.0003620904116923681
2011-03-10,8.25555474192922e-05,8.25555474192922e-05,0.0,0.0,Crisis,False,-0.0039860343914069375,-0.0039860343914069375,-0.0018932358564967167,-0.0018932358564967167
2011-03-11,-0.0019034110351591586,-0.0019034110351591586,0.0,0.0,Crisis,False,-0.005361497484913425,-0.005361497484913425,-0.005203828291618348,-0.005203828291618348
2011-03-14,0.0009183104576887882,0.0009183104576887882,0.0,0.0,Crisis,False,0.00947291726526844,0.00947291726526844,0.005948608007747906,0.005948608007747906
2011-03-15,-0.0016535981024163515,-0.0016535981024163515,0.0,0.0,Crisis,False,-0.008926221381624721,-0.008926221381624721,-0.006662570797722276,-0.006662570797722276
2011-03-16,-0.0017708064817344078,-0.0017708064817344078,0.0,0.0,Crisis,False,0.0067643744164734955,0.0067643744164734955,0.001015894711854439,0.001015894711854439
2011-03-17,-0.0012560026210490858,-0.0012560026210490858,0.0,0.0,Crisis,False,-0.007042765717787746,-0.007042765717787746,-0.005222614082011602,-0.005222614082011602
2011-03-18,0.002677070182508662,0.002677070182508662,0.0,0.0,Crisis,False,-0.008026342560603347,-0.008026342560603347,-0.0004474175823994649,-0.0004474175823994649
2011-03-21,0.0017342891516558571,0.0017342891516558571,0.0,0.0,Crisis,False,-0.0009966908466594014,-0.0009966908466594014,0.0018388424638066776,0.0018388424638066776
2011-03-22,0.000630664726914197,0.000630664726914197,0.0,0.0,Crisis,False,0.00545141731139744,0.00545141731139744,0.0035536168023568415,0.0035536168023568415
2011-03-23,4.829808379259255e-05,4.829808379259255e-05,0.0,0.0,Crisis,False,0.0073321851495504915,0.0073321851495504915,0.003713099647595193,0.003713099647595193
2011-03-24,0.0010786494941180508,0.0010786494941180508,0.0,0.0,Crisis,False,0.004620509259627607,0.004620509259627607,0.0037451116023970617,0.0037451116023970617
2011-03-25,-0.0010040549618200662,-0.0010040549618200662,0.0,0.0,Crisis,False,0.014387047847443084,0.014387047847443084,0.005856382625312743,0.005856382625312743
2011-03-28,-0.0009448945570033438,-0.0009448945570033438,0.0,0.0,Crisis,False,0.0035536319169673044,0.0035536319169673044,0.0005356950043366127,0.0005356950043366127
2011-03-29,-0.001608238931364076,-0.001608238931364076,0.0,0.0,Crisis,False,0.005262950747320824,0.005262950747320824,0.0005407916346091856,0.0005407916346091856
2011-03-30,0.0010822989202093293,0.0010822989202093293,0.0,0.0,Crisis,False,0.005469945316492128,0.005469945316492128,0.004202293603563875,0.004202293603563875
2011-03-31,0.0012394253891381264,0.0012394253891381264,0.0,0.0,Crisis,False,0.004888774718869931,0.004888774718869931,0.004111833475255899,0.004111833475255899
2011-04-01,0.0005851459337579882,0.0005851459337579882,0.0,0.0,Crisis,False,-0.0008126095568456995,-0.0008126095568456995,0.0003515119935757971,0.0003515119935757971
2011-04-04,-0.00029085583759092004,-0.00029085583759092004,0.0,0.0,Crisis,False,0.008699088583542942,0.008699088583542942,0.004050378823559423,0.004050378823559423
2011-04-05,-0.00011427431387634772,-0.00011427431387634772,0.0,0.0,Crisis,False,0.00016748871564374382,0.00016748871564374382,-6.32655953558298e-05,-6.32655953558298e-05
2011-04-06,0.0018803768328354235,0.0015170814601244142,0.00036261352264390544,0.7252270452878109,Bull,True,-0.0018578325353183266,-0.001867172205430867,0.002675517243194925,0.002665769824729214
2011-04-07,-0.0010958942665639756,-0.0010958942665639756,0.0,0.0,Bull,False,-0.0006113916176068332,-0.0006113916176068332,-0.0007479227103476987,-0.0007479227103476987
2011-04-08,-0.002209138579657363,-0.002209138579657363,0.0,0.0,Bull,False,-0.00444750750574089,-0.00444750750574089,7.032439989372325e-06,7.032439989372325e-06
2011-04-11,-0.004537453826318572,-0.004537453826318572,0.0,0.0,Bull,False,-0.005755406936738271,-0.005755406936738271,-0.001590391388410701,-0.001590391388410701
2011-04-13,0.012465276935794814,0.012465276935794814,0.0,0.0,Bull,False,0.012930702890526736,0.012930702890526736,0.005714087810594277,0.005714087810594277
2011-04-15,-0.006261222213846892,-0.006261222213846892,0.0,0.0,Bull,False,-0.00882212531486459,-0.00882212531486459,-0.0017838390002672072,-0.0017838390002672072
2011-04-18,-0.008705835264454322,-0.008705835264454322,0.0,0.0,Bull,False,-0.009775054226034403,-0.009775054226034403,-0.003662344708343805,-0.003662344708343805
2011-04-19,0.005140549315439463,0.005140549315439463,0.0,0.0,Bull,False,0.0012008440278008094,0.0012008440278008094,0.0042847968787525295,0.0042847968787525295
2011-04-20,0.012803886525912536,0.012803886525912536,0.0,0.0,Bull,False,0.011455674609875725,0.011455674609875725,0.0067575052188239915,0.0067575052188239915
2011-04-21,0.0037386602588000287,0.0037386602588000287,0.0,0.0,Bull,False,0.003375343402432087,0.003375343402432087,0.001972886178575415,0.001972886178575415
2011-04-25,0.0036407170486793903,0.0036407170486793903,0.0,0.0,Bull,False,-0.0010342734046233067,-0.0010342734046233067,0.003954989390731863,0.003954989390731863
2011-04-26,-0.00414846202195979,-0.00414846202195979,0.0,0.0,Bull,False,-0.0006254814316943062,-0.0006254814316943062,-0.0036607634287821383,-0.0036607634287821383
2011-04-27,-0.003320222121104369,-0.003320222121104369,0.0,0.0,Bull,False,-0.0035173813828392785,-0.0035173813828392785,-0.0015127653149492,-0.0015127653149492
2011-04-28,0.0004719811909077269,0.0004719811909077269,0.0,0.0,Bull,False,-0.004957032804341698,-0.004957032804341698,0.002761606558270726,0.002761606558270726
2011-04-29,-0.004113206957455539,-0.004113206957455539,0.0,0.0,Bull,False,-0.003692511620274553,-0.003692511620274553,-0.0021806950018346694,-0.0021806950018346694
2011-05-02,0.0009398233548333409,0.0009398233548333409,0.0,0.0,Bull,False,-0.004978437692837658,-0.004978437692837658,0.0031855091586495267,0.0031855091586495267
2011-05-03,-0.017257122224121083,-0.017257122224121083,0.0,0.0,Bull,False,-0.014107081430161813,-0.014107081430161813,-0.009801646810975674,-0.009801646810975674
2011-05-04,-0.005678765687651556,-0.005678765687651556,0.0,0.0,Bull,False,-0.00295624891398822,-0.00295624891398822,-0.003965917676746427,-0.003965917676746427
2011-05-05,-0.012691234575014256,-0.012691234575014256,0.0,0.0,Bull,False,-0.008156378102139268,-0.008156378102139268,-0.00813141324546714,-0.00813141324546714
2011-05-06,0.013556460656036266,0.013556460656036266,0.0,0.0,Bull,False,0.009740651300956181,0.009740651300956181,0.008152438918742774,0.008152438918742774
2011-05-09,-0.0038894507210420187,-0.0038894507210420187,0.0,0.0,Bull,False,-3.280444080209285e-05,-3.280444080209285e-05,-0.0036172127825349573,-0.0036172127825349573
2011-05-10,0.0006890080223693063,0.0006753945899771185,1.3604059086404191e-05,0.027208118172808382,Bull,True,-0.0010646643890001915,-0.0010722214237928185,0.0011631811628315392,0.0011532676450312085
2011-05-11,0.00415963519053671,0.00415963519053671,0.0,0.0,Bull,False,0.0025712470742964883,0.0025712470742964883,0.0027328586971401892,0.0027328586971401892
2011-05-12,-0.01490650174975456,-0.01490650174975456,0.0,0.0,Bull,False,-0.008515223205012492,-0.008515223205012492,-0.010164942182831514,-0.010164942182831514
2011-05-13,0.01187045090610429,0.01187045090610429,0.0,0.0,Bull,False,0.006382655560461768,0.006382655560461768,0.008229730352026643,0.008229730352026643
2011-05-16,-0.00823421977593336,-0.00823421977593336,0.0,0.0,Bull,False,-0.0049483621383963495,-0.0049483621383963495,-0.005489816045612306,-0.005489816045612306
2011-05-17,-0.006930001103663653,-0.006930001103663653,0.0,0.0,Bull,False,-0.006527341835546977,-0.006527341835546977,-0.0034781412420403306,-0.0034781412420403306
2011-05-18,-0.002950052114058248,-0.002950052114058248,0.0,0.0,Bull,False,-0.0020077388312215007,-0.0020077388312215007,-0.0018401956129288047,-0.0018401956129288047
2011-05-19,2.704619621772574e-05,2.704619621772574e-05,0.0,0.0,Bull,False,0.0008222481946540277,0.0008222481946540277,-0.00036393491650153515,-0.00036393491650153515
2011-05-20,0.008849123606041322,0.008849123606041322,0.0,0.0,Bull,False,0.00638088097728211,0.00638088097728211,0.005341037640651506,0.005341037640651506
2011-05-23,-0.007848620207783756,-0.007848620207783756,0.0,0.0,Bull,False,-0.010863109387346255,-0.010863109387346255,-0.0022898366596523084,-0.0022898366596523084
2011-05-24,0.0027254831825668587,0.0027254831825668587,0.0,0.0,Bull,False,0.0009133965326287081,0.0009133965326287081,0.0021417401046341876,0.0021417401046341876
2011-05-25,-0.0033872127783499285,-0.0033872127783499285,0.0,0.0,Bull,False,-0.005050394433413677,-0.005050394433413677,-0.0008288960687845044,-0.0008288960687845044
2011-05-26,0.005989174547981076,0.005989174547981076,0.0,0.0,Bull,False,0.007005787171551431,0.007005787171551431,0.002360471779212849,0.002360471779212849
2011-05-27,0.008236949886360702,0.008236949886360702,0.0,0.0,Bull,False,0.006995464766203476,0.006995464766203476,0.0044949156436743555,0.0044949156436743555
2011-05-30,0.0002141731320869333,0.0002141731320869333,0.0,0.0,Bull,False,-0.000326911444447664,-0.000326911444447664,0.0003572910548924437,0.0003572910548924437
2011-05-31,0.0014766704772711478,0.0014766704772711478,0.0,0.0,Bull,False,0.0,0.0,0.0014005984341389614,0.0014005984341389614
2011-06-01,0.011134690485045548,0.011134690485045548,0.0,0.0,Bull,False,0.012960816645918919,0.012960816645918919,0.004464230120834512,0.004464230120834512
2011-06-02,-0.0018681057276982568,-0.0018681057276982568,0.0,0.0,Bull,False,-0.004482003692758928,-0.004482003692758928,0.0003427049963776333,0.0003427049963776333
2011-06-03,-0.00653784842487452,-0.00653784842487452,0.0,0.0,Bull,False,-0.0036320318382928795,-0.0036320318382928795,-0.004514005130574065,-0.004514005130574065
2011-06-06,0.003454237990591566,0.003454237990591566,0.0,0.0,Bull,False,0.0016598744381250456,0.0016598744381250456,0.002499897948356038,0.002499897948356038
2011-06-07,0.003367740655399385,0.003367740655399385,0.0,0.0,Bull,False,0.002610284688071595,0.002610284688071595,0.001972594887917227,0.001972594887917227
