datetime,open,high,low,close,volume,ATR,vol_mean,vol_std,vol_spike,trade_type,signals
2018-01-17 05:30:00,10899.99,11680.99,9037.94,10988.79,72331.796646,2092.146479591837,24741.9657748,21691.386485883748,57279.04550362562,REVERSE_SHORT_TO_LONG,2
2018-01-18 05:30:00,10972.59,11878.82,10435.33,10961.97,48464.434937,2045.8138739067056,35924.8926766,29377.99077118108,79991.87883337162,HOLD,0
2018-01-19 05:30:00,10960.0,11795.0,10360.0,11474.98,34129.375421,2002.1843114847982,43173.4779584,26386.28964099074,82752.91241988611,HOLD,0
2018-01-20 05:30:00,11474.98,13099.0,11412.45,12799.94,28768.857827,1979.6390035215984,46595.7741768,23043.79419037322,81161.46546235983,HOLD,0
2018-01-21 05:30:00,12799.8,12799.8,10965.0,11530.0,41379.773426,1969.303360412913,49419.12680119999,18585.003974241255,77296.63276256187,HOLD,0
2018-01-22 05:30:00,11530.0,11926.35,9900.24,10760.05,43752.606791,1973.3609775262764,45014.8476514,16983.483229979935,70490.0724963699,HOLD,0
2018-01-23 05:30:00,10760.05,11399.0,9905.0,10799.18,37473.922552,1939.1209077029712,39299.0096804,7838.659667865678,51056.99918219852,HOLD,0
2018-01-24 05:30:00,10799.14,11570.48,10500.0,11349.99,27158.587762,1877.0751285813303,37100.9072034,5936.0338600251125,46004.95799343767,HOLD,0
2018-01-25 05:30:00,11349.96,11794.05,10950.21,11175.27,20839.954183,1803.2726193969497,35706.7496716,7437.192524284823,46862.53845802724,HOLD,0
2018-01-26 05:30:00,11184.7,11643.0,10311.15,11089.0,33056.87196,1769.5995751543107,34120.9689428,9766.79441816038,48771.16057004056,HOLD,0
2018-01-27 05:30:00,11089.0,11650.0,10842.69,11491.0,18860.768345,1700.8646055004315,32456.388649599998,8890.28985645808,45791.823434287115,HOLD,0
2018-01-28 05:30:00,11499.98,12244.0,11408.0,11879.95,16887.339524,1639.0885622504009,27478.020960400005,7897.224795011381,39323.85815291708,HOLD,0
2018-01-29 05:30:00,11879.95,11975.02,11139.55,11251.0,14170.377538,1581.6872363753723,23360.7043548,6651.08341468476,33337.329476827144,HOLD,0
2018-01-30 05:30:00,11250.11,11308.42,9900.0,10237.51,25554.372946,1569.311005205703,20763.06231,7301.4914575161165,31715.299496274176,HOLD,0
2018-01-31 05:30:00,10230.0,10425.85,9700.0,10285.1,18015.956805,1509.0637905481528,21705.9460626,7611.713118816474,33123.51574082471,HOLD,0
2018-02-01 05:30:00,10285.1,10335.0,8750.99,9224.52,33564.764311,1514.4170912232848,18697.7630316,4221.355903782782,25029.796887274173,REVERSE_LONG_TO_SHORT,-2
2018-02-02 05:30:00,9224.52,9250.0,8010.02,8873.03,49971.626975,1494.8144418501931,21638.5622248,7890.485401758607,33474.290327437906,HOLD,0
2018-02-03 05:30:00,8873.03,9473.01,8229.0,9199.96,28725.000735,1476.8998388608939,28255.419715000004,14233.002716045305,49604.923789067965,HOLD,0
2018-02-04 05:30:00,9199.96,9368.0,7930.0,8184.81,32014.308449,1474.1212789422586,31166.344354400004,11935.013062256752,49068.86394778513,HOLD,0
2018-02-05 05:30:00,8179.99,8382.8,6625.0,6939.99,63403.182579,1494.3840447320972,32458.331455,11517.994767551825,49735.323606327736,HOLD,0
2018-02-06 05:30:00,6939.63,7878.0,6000.01,7652.14,100201.500307,1521.784470108376,41535.7766098,14728.020799864425,63627.807809596634,REVERSE_SHORT_TO_LONG,2
2018-02-07 05:30:00,7655.02,8476.0,7150.01,7599.0,60778.460497,1507.7991508149205,54863.123809,28972.821616704114,98322.35623405618,HOLD,0
2018-02-08 05:30:00,7599.0,7844.0,7572.09,7784.02,1521.537318,1419.5213543281407,57024.4905134,28919.735936010682,100404.09441741602,HOLD,0
2018-02-09 05:30:00,7789.9,8738.0,7789.9,8683.92,20482.910825,1386.2684004475593,51583.79783,37003.76843563144,107089.45048344717,HOLD,0
2018-02-10 05:30:00,8683.93,9065.78,8120.0,8533.98,49381.512653,1354.804943272734,49277.5183052,38842.05564006455,107540.60176529683,HOLD,0
2018-02-11 05:30:00,8533.99,8549.0,7726.53,8063.88,45025.187952,1316.781018753253,46473.18431999999,38065.65421587093,103571.6656438064,HOLD,0
2018-02-12 05:30:00,8063.82,8989.0,8053.0,8903.0,41987.85049,1289.5823745565922,35437.921849,23991.95588729962,71425.85567994943,HOLD,0
2018-02-13 05:30:00,8903.0,8950.0,8351.0,8539.9,35454.972956,1240.2550620882641,31679.7998476,20202.704339623073,61983.85635703461,HOLD,0
2018-02-14 05:30:00,8535.17,9489.6,8533.0,9449.99,40811.952867,1219.9939862248168,38466.486975199994,11258.69189661208,55354.52482011811,HOLD,0
2018-02-15 05:30:00,9449.98,10219.5,9301.5,10000.09,52427.596715,1198.4229872087585,42532.295383599994,5159.234001327831,50271.14638559174,HOLD,0
2018-02-16 05:30:00,10000.89,10323.37,9666.0,10159.98,38161.205974,1159.776345265276,43141.512196,6237.392635048601,52497.6011485729,HOLD,0
2018-02-17 05:30:00,10156.07,11075.07,10050.0,11039.55,41882.108407,1150.1544634606134,41768.715800399994,6470.1745248355155,51473.977587653266,HOLD,0
2018-02-18 05:30:00,11039.55,11274.0,10080.0,10383.43,61137.380728,1153.286287499141,41747.5673838,6469.45196907636,51451.74533741454,REVERSE_LONG_TO_SHORT,-2
2018-02-19 05:30:00,10375.01,11250.0,10270.33,11153.0,40831.417131,1140.8851241063453,46884.048938199994,9641.915502344751,61346.92219171712,HOLD,0
2018-02-20 05:30:00,11147.11,11786.01,11100.59,11200.99,48153.354288,1108.3519009558922,46887.941791000005,9638.854490311027,61346.22352646654,HOLD,0
2018-02-21 05:30:00,11195.07,11304.03,10200.0,10437.6,68113.818754,1108.0431937447572,46033.0933056,9204.478882413292,59839.81162921994,HOLD,0
2018-02-22 05:30:00,10439.02,10933.44,9679.0,9811.04,67060.166483,1118.5001084772746,52023.6158616,12093.900835583003,70164.46711497451,HOLD,0
2018-02-23 05:30:00,9815.55,10435.0,9570.19,10131.04,57202.70237,1100.3793864431836,57059.2274768,12057.264502429573,75145.12423044436,HOLD,0
2018-02-24 05:30:00,10131.04,10496.97,9352.0,9694.51,40888.156299,1103.5644302686705,56272.2918052,11851.196368665866,74049.08635819881,HOLD,0
2018-02-25 05:30:00,9694.51,9847.0,9274.8,9590.0,28373.517586,1065.6098281066227,56283.6396388,11832.727836142132,74032.7313930132,HOLD,0
2018-02-26 05:30:00,9590.0,10444.32,9350.0,10324.0,34878.292756,1067.6605546704354,52327.6722984,17282.06279138904,78250.76648548356,HOLD,0
2018-02-27 05:30:00,10321.0,10870.0,10121.0,10569.04,30705.385123,1044.8990864796901,45680.5670988,16039.304583790265,69739.5239744854,HOLD,0
2018-02-28 05:30:00,10584.33,11098.0,10300.0,10326.76,30800.983782,1027.2634374454265,38409.61082680001,11531.17454944574,55706.37265096862,HOLD,0
2018-03-01 05:30:00,10325.64,11060.41,10240.0,10920.0,25092.55393,1012.4881919136103,33129.2671092,4928.81103398472,40522.48366017708,HOLD,0
2018-03-02 05:30:00,10923.36,11200.0,10770.0,11039.0,23910.71009,970.8818924912096,29970.146635400004,3593.775843737956,35360.81040100694,HOLD,0
2018-03-03 05:30:00,11038.99,11544.0,11015.01,11464.48,21287.15328,939.3181858846946,29077.5851362,4523.414529899072,35862.706931048604,CLOSE,1
2018-03-04 05:30:00,11464.47,11565.0,11050.02,11515.0,17295.918653,909.0083154643593,26359.357241,4240.9881278329685,32720.839432749453,HOLD,0
2018-03-05 05:30:00,11515.0,11710.0,11415.01,11454.0,15144.231063,865.1498643597622,23677.463947,4980.941770563968,31148.87660284595,HOLD,0
2018-03-06 05:30:00,11455.0,11455.0,10555.48,10716.48,29515.572363,867.6048740483507,20546.1134032,4250.996093833571,26922.607543950355,SHORT,-1
2018-03-07 05:30:00,10716.48,10899.0,9389.31,9910.0,50647.67108,913.4680973306114,21430.717089799997,5660.219194413514,29921.04588142027,HOLD,0
2018-03-08 05:30:00,9910.0,10099.0,9060.0,9271.64,41109.473226,922.4346618069962,26778.109287799998,14427.918629375268,48419.9872318629,HOLD,0
2018-03-09 05:30:00,9267.07,9410.0,8329.0,9227.0,64112.291407,933.7607573922107,30742.573277,15242.308427078251,53606.03591761738,HOLD,0
2018-03-10 05:30:00,9230.0,9490.0,8667.07,8770.22,37180.012857,925.8442747213386,40105.847827800004,18865.861235807253,68404.63968151089,HOLD,0
2018-03-11 05:30:00,8770.22,9740.0,8450.0,9533.57,44325.973386,951.8553979555287,44513.0041866,13342.094509333936,64526.145950600905,HOLD,0
2018-03-12 05:30:00,9533.57,9888.88,8780.0,9131.34,42230.77793,963.0714409587051,47475.0843912,10527.207216403867,63265.895215805795,HOLD,0
2018-03-13 05:30:00,9131.34,9474.0,8823.0,9150.0,40191.409358,940.7806237473691,45791.7057612,10565.94757948562,61640.62713042843,HOLD,0
2018-03-14 05:30:00,9151.92,9333.78,7900.28,8170.0,49708.094108,975.9748649082713,45608.0929876,10675.06959048296,61620.69737332444,HOLD,0
2018-03-15 05:30:00,8184.01,8430.0,7650.0,8240.98,52291.022277,961.9766602719662,42727.25352779999,4710.01361791206,49792.27395466808,REVERSE_SHORT_TO_LONG,2
2018-03-16 05:30:00,8240.98,8611.64,7900.0,8260.0,38815.409893,944.09547025254,45749.455411799994,5093.186272212108,53389.23482011816,HOLD,0
2018-03-17 05:30:00,8260.0,8348.62,7721.99,7824.8,33110.206329,921.4193652345016,44647.3427132,5994.656157586047,53639.326949579074,HOLD,0
2018-03-18 05:30:00,7824.01,8317.4,7322.0,8189.99,59488.231711,926.70369628918,42823.228393,7974.527809236928,54785.02010685539,HOLD,0
2018-03-19 05:30:00,8189.0,8705.23,8088.4,8600.0,55297.084942,904.5698608399529,46682.592863599995,10614.78648740152,62604.77259470227,HOLD,0
2018-03-20 05:30:00,8595.01,9050.0,8280.0,8909.98,44865.105835,894.9577279228134,47800.3910304,11286.08901450067,64729.52455215101,HOLD,0
2018-03-21 05:30:00,8909.96,9177.01,8750.6,8885.0,39972.405371,861.4900330711839,46315.207742,11033.182951415376,62864.98216912306,HOLD,0
2018-03-22 05:30:00,8884.82,9100.0,8465.1,8722.9,40617.556809,845.3050307089566,46546.606837600004,10847.13038771185,62817.30241916778,HOLD,0
2018-03-23 05:30:00,8720.0,8909.0,8269.0,8898.03,39991.007666,830.6403856583167,48048.0769336,8859.820313645074,61337.807404067615,HOLD,0
2018-03-24 05:30:00,8898.04,8999.95,8491.0,8546.86,35466.609572,807.6625009684371,44148.6321246,6557.372543941713,53984.69094051257,HOLD,0
2018-03-25 05:30:00,8531.25,8669.85,8365.77,8470.15,29001.769316,771.6923223278345,40182.5370506,3333.0355316958357,45182.090348143756,HOLD,0
2018-03-26 05:30:00,8470.14,8514.89,7831.0,8134.23,44033.59566,765.4207278758463,37009.8697468,4929.262902138988,44403.764100008484,CLOSE,-1
2018-03-27 05:30:00,8134.22,8215.94,7730.0,7795.51,37427.64805,745.4578187418573,37822.1078046,5797.585404718595,46518.48591167789,HOLD,0
2018-03-28 05:30:00,7795.51,8109.0,7728.0,7949.3,26401.33167,719.4251174031532,37184.1260528,5584.665296230235,45561.12399714535,HOLD,0
2018-03-29 05:30:00,7949.3,7975.0,6941.11,7090.14,54620.915125,741.8868947314995,34466.190853600005,7003.716111102099,44971.76502025315,SHORT,-1
2018-03-30 05:30:00,7090.16,7292.43,6600.1,6840.23,65306.031976,738.3471165363924,38297.0519642,11489.59035453552,55531.43749600328,HOLD,0
2018-03-31 05:30:00,6840.24,7223.36,6777.0,6923.91,36868.539087,717.4908939266501,45557.9044962,15062.582533971166,68151.77829715675,HOLD,0
2018-04-01 05:30:00,6922.0,7049.98,6430.0,6813.01,44071.430463,710.5258300747465,44124.893181600004,15575.939113087203,67488.8018512308,HOLD,0
2018-04-02 05:30:00,6813.01,7125.0,6765.0,7056.0,32123.560072,685.4882707836932,45453.6496642,15139.033274764291,68162.19957634644,HOLD,0
2018-04-03 05:30:00,7063.97,7520.0,7011.01,7405.21,37787.331811,672.8812514420008,46598.09534459999,13462.104237309193,66791.25170056378,HOLD,0
2018-04-04 05:30:00,7405.21,7427.52,6707.0,6796.1,42227.183804,676.2840191961436,43231.3786818,13052.806339663839,62810.588191295756,HOLD,0
2018-04-05 05:30:00,6796.1,6902.0,6566.69,6770.76,39029.73146,651.9287321107048,38615.6090474,4708.886706730492,45678.93910749574,HOLD,0
2018-04-06 05:30:00,6770.0,6850.0,6500.0,6601.39,27455.01192,630.3623941027973,39047.847522000004,4606.504897933886,45957.60486890083,HOLD,0
2018-04-07 05:30:00,6601.39,7070.0,6586.28,6895.8,32269.578267,619.887937381169,35724.563813400004,5891.008576411528,44561.0766780173,HOLD,0
2018-04-08 05:30:00,6895.81,7109.13,6880.0,7018.0,21427.673165,591.9766561396569,35753.7674524,5869.015273174423,44557.290362161635,HOLD,0
2018-04-09 05:30:00,7011.04,7185.0,6611.0,6782.72,34078.297206,590.6926092725386,32481.835723199998,8446.230941005528,45151.18213470829,HOLD,0
2018-04-10 05:30:00,6781.55,6890.0,6656.0,6843.9,22326.728095,565.2145657530715,30852.0584036,6701.702730051059,40904.612498676586,HOLD,0
2018-04-11 05:30:00,6839.56,6990.0,6787.0,6953.79,23997.871177,539.3420967707093,27511.4577306,5693.4201913045645,36051.588017556845,HOLD,0
2018-04-12 05:30:00,6953.78,8012.23,6743.2,7923.0,64861.595987,591.4626612870873,26820.029582,5907.8734290720095,35681.83972560801,REVERSE_SHORT_TO_LONG,2
2018-04-13 05:30:00,7922.99,8233.39,7732.0,7877.41,55044.523148,585.028899766581,33338.433126,18334.578967618952,60840.30157742843,HOLD,0
2018-04-14 05:30:00,7877.48,8186.0,7810.0,7999.01,31621.286357,570.0982640689682,40061.8031226,19025.619334979106,68600.23212506867,HOLD,0
2018-04-15 05:30:00,8004.0,8429.54,7999.02,8355.0,27946.720444,560.1291023497562,39570.400952799995,19249.21663387948,68444.22590361923,HOLD,0
2018-04-16 05:30:00,8355.07,8419.0,7867.0,8064.92,36664.069715,559.5484521819164,40694.3994226,18121.659666096777,67876.88892174517,HOLD,0
2018-04-17 05:30:00,8064.92,8173.7,7825.4,7885.02,32152.603567,544.4592770260654,43227.639130200005,15960.585681847588,67168.51765297138,HOLD,0
2018-04-18 05:30:00,7890.96,8236.43,7868.0,8173.0,26969.04457,531.8857572384893,36685.8406462,10719.303471405337,52764.79585330801,HOLD,0
2018-04-19 05:30:00,8173.99,8296.0,8080.0,8278.0,27113.847464,509.32248886431154,31070.7449306,3851.6967350812024,36848.290033221805,HOLD,0
2018-04-20 05:30:00,8273.84,8930.0,8177.09,8856.98,39795.337485,526.7215968025749,30169.257152,4202.166452566994,36472.506830850485,HOLD,0
2018-04-21 05:30:00,8852.12,9035.0,8565.0,8915.31,40872.229909,522.6700541738196,32538.980560199998,5706.939188006664,41099.38934220999,HOLD,0
2018-04-22 05:30:00,8915.31,9020.67,8727.68,8787.02,29458.25348,506.26433601854677,33380.612599,6692.562687658939,43419.45663048841,HOLD,0
2018-04-23 05:30:00,8785.7,8985.0,8745.0,8934.01,25838.114709,487.2454548743649,32841.742581599996,6920.740056353151,43222.85266612972,HOLD,0
2018-04-24 05:30:00,8934.0,9731.01,8922.0,9619.99,46268.790106,510.2286366690532,32615.556609400002,7174.485916822764,43377.28548463415,HOLD,0
2018-04-25 05:30:00,9618.96,9759.82,8730.0,8869.99,81110.037589,547.3423054784065,36446.5451378,8494.88976607691,49188.879786915364,REVERSE_LONG_TO_SHORT,-2
2018-04-26 05:30:00,8869.99,9307.48,8651.62,9266.0,43300.304245,555.093569372806,44709.4851586,21970.91752390097,77665.86144445145,HOLD,0
2018-04-27 05:30:00,9267.03,9395.0,8889.0,8915.35,37241.347036,551.586885846177,45195.100025800006,21891.59097329771,78032.48648574657,HOLD,0
2018-04-28 05:30:00,8915.35,9427.48,8870.0,9348.0,34759.62842,552.00782257145,46751.718737,20739.24757389407,77860.59009784111,HOLD,0
2018-04-29 05:30:00,9348.0,9570.51,9163.74,9419.0,38149.850035,541.6336923877751,48536.021479200004,18781.495381605528,76708.2645516083,HOLD,0
2018-04-30 05:30:00,9417.04,9458.64,9124.99,9246.01,35002.033875,526.7777143600769,46912.233465000005,19368.31856841524,75964.71131762286,HOLD,0
2018-05-01 05:30:00,9246.01,9248.99,8800.49,9071.48,41018.463633,521.1864490486429,37690.632722199996,3453.277528037368,42870.549014256045,HOLD,0
2018-05-02 05:30:00,9071.48,9268.0,8970.2,9247.84,26123.543961,505.23027411659695,37234.2645998,2562.4786537666832,41077.98258045003,HOLD,0
2018-05-03 05:30:00,9247.81,9844.0,9168.4,9750.0,38768.388288,517.3995402511258,35010.7039848,5589.994215419581,43395.695307929374,HOLD,0
2018-05-04 05:30:00,9750.0,9830.04,9520.85,9713.99,28681.588879,502.5274302331883,35812.4559584,5827.419295046395,44553.584900969596,HOLD,0
2018-05-05 05:30:00,9714.0,10020.0,9682.0,9864.0,24990.018345,490.77547093081773,33918.8037272,6389.278576886015,43502.72159252902,HOLD,0
2018-05-06 05:30:00,9863.99,9970.0,9417.03,9659.01,27690.351559,495.21793729290215,31916.400621200002,7446.362413721072,43085.94424178161,HOLD,0
2018-05-07 05:30:00,9661.02,9689.67,9181.0,9365.0,33787.640012,496.1787989148377,29250.778206400002,5506.302709165075,37510.232270147615,HOLD,0
2018-05-08 05:30:00,9365.0,9475.7,9060.54,9187.56,25533.831889,490.3917418494922,30783.5974166,5484.827377902458,39010.838483453685,HOLD,0
2018-05-09 05:30:00,9178.0,9390.0,8965.0,9310.0,25673.524899,485.72090314595704,28136.6861368,3503.775880413712,33392.34995742056,HOLD,0
2018-05-10 05:30:00,9310.0,9395.12,8970.0,9002.2,25055.063718,481.3922672069601,27535.073340799998,3642.3322262001375,32998.571680100205,HOLD,0
2018-05-11 05:30:00,9002.21,9016.8,8341.0,8400.0,48227.048061,495.2785338350344,27548.082415400004,3631.06846539309,32994.68511348964,HOLD,0
2018-05-12 05:30:00,8405.94,8646.88,8153.0,8465.94,40241.32081,495.17863856110336,31655.4217158,9949.70893821926,46579.98512312889,HOLD,0
2018-05-13 05:30:00,8475.44,8763.36,8298.0,8679.71,25632.869362,493.04873580673893,32946.1578754,10686.769168529847,48976.31162819477,HOLD,0
2018-05-14 05:30:00,8679.71,8879.99,8277.0,8663.34,37389.666533,500.9016832491147,32965.965370000005,10669.6742184698,48970.476697704704,HOLD,0
2018-05-15 05:30:00,8663.37,8859.99,8401.3,8462.0,28126.956136,497.88656301703514,35309.1936968,9928.540183631929,50202.0039722479,HOLD,0
2018-05-16 05:30:00,8462.0,8488.0,8083.01,8330.0,31130.718908,491.25109423010406,35923.572180400006,9203.98949999488,49729.556430392324,HOLD,0
2018-05-17 05:30:00,8330.0,8464.0,7979.0,8041.46,25439.844799,490.80458749938236,32504.306349799997,6164.266390025048,41750.70593483757,HOLD,0
2018-05-18 05:30:00,8038.82,8273.21,7911.9,8239.81,23476.158251,481.5549741065693,29544.0111476,4955.330623008811,36977.00708211322,HOLD,0
2018-05-19 05:30:00,8238.01,8390.8,8095.73,8233.49,17193.424276,468.23461881324295,29112.668925399998,5450.062717019045,37287.763000928564,HOLD,0
2018-05-20 05:30:00,8233.49,8609.0,8163.9,8526.98,19957.057109,466.58214604086845,25073.420474000002,5262.955392009124,32967.85356201369,HOLD,0
2018-05-21 05:30:00,8526.97,8595.31,8305.0,8381.24,21516.596486,453.99127846652067,23439.4406686,5345.522468721949,31457.724371682925,HOLD,0
2018-05-22 05:30:00,8386.89,8400.18,7935.11,7977.11,23710.902858,454.7826157189121,21516.6161842,3176.229709108534,26280.960747862802,HOLD,0
2018-05-23 05:30:00,7977.12,8031.9,7425.0,7501.95,42910.666774,465.6481431675612,21170.827796,2700.8824417149153,25222.151458572374,HOLD,0
2018-05-24 05:30:00,7501.95,7730.73,7266.99,7575.01,37845.446595,465.5118472270211,25057.7295006,10258.473203069274,40445.43930520391,HOLD,0
2018-05-25 05:30:00,7578.99,7649.55,7308.15,7457.0,26739.95664,456.6467152822339,29188.133964400004,10456.126152646184,44872.32319336928,HOLD,0
2018-05-26 05:30:00,7456.99,7620.0,7300.0,7333.96,19464.086071,446.8862356192172,30544.7138706,9339.45319025802,44553.893655987034,HOLD,0
2018-05-27 05:30:00,7334.0,7400.0,7231.11,7338.99,18706.945515,427.02936164641596,30134.2117876,9865.753806659905,44932.84249758986,HOLD,0
2018-05-28 05:30:00,7338.99,7437.0,7058.02,7099.0,27219.438963,423.5972643859577,29133.420319000004,10881.727709056675,45456.011882585015,HOLD,0
2018-05-29 05:30:00,7099.0,7540.0,7032.95,7461.29,39407.21183,429.55817407267506,25995.1747568,7717.769600768293,37571.82915795244,REVERSE_SHORT_TO_LONG,2
2018-05-30 05:30:00,7467.98,7569.0,7260.5,7375.96,32041.583623,420.9111616389126,26307.5278038,8324.99015203587,38795.01303185381,HOLD,0
2018-05-31 05:30:00,7382.07,7699.0,7327.51,7485.01,30776.063102,417.3810786647045,27367.853200399997,8721.995124854267,40450.8458876814,HOLD,0
2018-06-01 05:30:00,7485.01,7608.55,7355.54,7521.01,28259.124078,405.64028733151133,29630.248606600002,7547.3006906365645,40951.19964255485,HOLD,0
2018-06-02 05:30:00,7521.01,7697.33,7437.0,7640.03,26720.690219,395.2609810935462,31540.6843192,4799.989579197437,38740.668687996156,HOLD,0
2018-06-03 05:30:00,7636.81,7786.69,7600.0,7714.26,27505.158951,380.36305387257863,31440.934570400004,4916.020531821708,38814.965368132565,HOLD,0
2018-06-04 05:30:00,7714.26,7760.52,7446.5,7487.0,32258.835115,375.6242643102516,29060.5239946,2256.436088154893,32445.17812683234,HOLD,0
2018-06-05 05:30:00,7487.0,7679.49,7358.0,7625.0,31722.973384,371.7575311452336,29103.974293,2329.1121244131714,32597.642479619757,HOLD,0
2018-06-06 05:30:00,7626.64,7699.0,7467.05,7658.84,27229.991898,361.77127892057405,29293.3563494,2528.9820377672754,33086.829406050914,HOLD,0
2018-06-07 05:30:00,7658.79,7765.0,7620.0,7691.08,25062.227202,346.28761614053303,29087.5299134,2672.031738617254,33095.57752132588,HOLD,0
2018-06-08 05:30:00,7691.08,7703.5,7531.0,7603.44,23396.804671,333.8742149876378,28755.837310000003,3106.8491398995034,33416.11101984926,HOLD,0
2018-06-09 05:30:00,7603.44,7683.98,7450.0,7491.73,19339.885176,326.7389139170922,27934.166454000002,3949.3469650872216,33858.186901630834,HOLD,0
2018-06-10 05:30:00,7491.73,7491.73,6622.81,6764.99,52342.020032,365.46613435158554,25350.3764662,4587.167534417143,32231.127767825714,REVERSE_LONG_TO_SHORT,-2
2018-06-11 05:30:00,6765.0,6922.0,6610.0,6872.0,34552.162303,361.6471247550437,29474.185795799996,13106.088641612352,49133.31875821852,HOLD,0
2018-06-12 05:30:00,6872.0,6890.51,6435.0,6530.0,36722.211191,368.35161584396917,30938.6198768,13201.371530980996,50740.6771732715,HOLD,0
2018-06-13 05:30:00,6530.0,6627.6,6118.68,6292.78,46185.5181,378.3922147122571,33270.6166746,12930.890664340193,52666.952671110295,HOLD,0
2018-06-14 05:30:00,6292.78,6720.0,6260.0,6635.98,44478.130837,384.2213422328102,37828.3593604,12592.350424841547,56716.88499766232,HOLD,0
2018-06-15 05:30:00,6638.67,6666.66,6362.31,6388.9,30018.329905,378.516246359038,42856.0084926,7250.494137113156,53731.749698269734,HOLD,0
2018-06-16 05:30:00,6380.01,6560.0,6320.86,6483.98,22277.241147,368.56080019053536,38391.270467199996,6808.649083057501,48604.24409178625,HOLD,0
2018-06-17 05:30:00,6482.5,6589.03,6422.0,6449.61,19847.247688,354.16574303406856,35936.286236,10002.740385808205,50940.39681471231,HOLD,0
2018-06-18 05:30:00,6444.06,6794.38,6380.0,6712.46,31821.434995,358.46676138877797,32561.293535399996,12262.808259348018,50955.50592442202,HOLD,0
2018-06-19 05:30:00,6711.39,6841.74,6653.0,6741.21,24311.421143,346.34342128957957,29688.476914400002,9684.631957459964,44215.424850589945,HOLD,0
2018-06-20 05:30:00,6740.0,6817.23,6551.81,6761.51,26359.752452,340.5631769117524,25655.134975599998,5099.215975222884,33303.95893843433,CLOSE,1
2018-06-21 05:30:00,6763.21,6795.0,6672.57,6718.84,25428.854048,324.98223570377013,24923.419485000002,4549.450303280043,31747.59493992007,HOLD,0
2018-06-22 05:30:00,6717.69,6733.97,5918.94,6045.0,52157.370833,359.98564743921514,25553.7420652,4302.8090758678845,32007.955679001825,SHORT,-1
2018-06-23 05:30:00,6045.92,6260.0,6008.48,6149.98,26622.788589,352.238101193557,32015.7666942,11623.863791596705,49451.56238159505,HOLD,0
2018-06-24 05:30:00,6149.98,6259.8,5750.0,6136.97,47445.998955,363.49252253687433,30976.037413000002,11875.374740669251,48789.099524003876,HOLD,0
2018-06-25 05:30:00,6137.95,6350.0,6061.97,6252.0,39164.515306,358.102342355669,35602.9529754,13075.730247160336,55216.54834614051,HOLD,0
2018-06-26 05:30:00,6252.0,6272.54,6035.0,6070.78,19377.240484,349.49074647312125,38163.9055462,12024.500675241634,56200.65655906245,HOLD,0
2018-06-27 05:30:00,6065.89,6190.43,5971.0,6133.73,19225.671098,340.20069315361263,36953.5828334,13800.247353828738,57653.95386414311,HOLD,0
2018-06-28 05:30:00,6134.73,6173.01,5827.0,5853.98,30585.266026,340.61564364264035,30367.242886400003,12530.080043454838,49162.36295158226,HOLD,0
2018-06-29 05:30:00,5851.01,6300.0,5780.0,6197.92,33911.287278,353.4288119538803,31159.7383738,12358.17517069043,49697.00112983564,HOLD,0
