date,RegimeShift,No-regime optimizer,Volatility rule,HMM fixed allocations,Minimum variance,Static 60/40,Equal Weight,fold
2013-03-13,0.0010872717756174044,0.0010872718521797164,-0.00665562897223515,-0.0033291535596263744,-0.0009178173170711901,-0.006397442281166454,-0.0031061938732530603,2013-2015
2013-03-14,0.0014970211161349223,0.0014970211458567029,0.00677797703655636,0.004004801567687455,0.0011600172935524178,0.005911472762654801,0.003902826924794711,2013-2015
2013-03-15,-2.3177177704614138e-05,-2.317715964095246e-05,-0.0040083600425292465,-0.002166458559222928,-0.0006127971974237978,-0.003699044234780069,-0.0020645480425037777,2013-2015
2013-03-18,0.004214829888604665,0.004214830076671561,-0.003072159646043904,-0.0006373936599091135,-9.15582227135614e-05,-0.0038149173867179087,-0.00035546857334811666,2013-2015
2013-03-19,0.0009931044516386933,0.0009931045376267988,-0.009652057912610146,-0.004940622539922113,-0.0013725518702100148,-0.009155959666329094,-0.004643736934147102,2013-2015
2013-03-20,0.005767606495137967,0.005767606751005072,-0.004299668442410698,-0.0008920690046658741,-0.00012904747314357312,-0.005334321634740458,-0.0005013081034274114,2013-2015
2013-03-21,-0.0026372052539404,-0.0026372053395895545,-0.004689395088301573,-0.0031434673937399404,-0.0009386918589804338,-0.003708764627825545,-0.0031503418426328533,2013-2015
2013-03-22,0.0018282494454504583,0.001828249503632584,-0.00038460652253380356,0.00023610183884170688,0.00010327333133530736,-0.0007915417371420208,0.0003350688484755615,2013-2015
2013-03-25,-0.007580997486802299,-0.007580997749658702,-0.003908042796689215,-0.003926685956029186,-0.0012640407559799671,-0.001857963109444416,-0.004190950774343172,2013-2015
2013-03-26,5.345345232732335e-05,5.345343794238566e-05,0.0009081912223511956,0.0005018374390308722,0.000142568496027895,0.0008243438346167142,0.00048123817307721417,2013-2015
2013-03-28,0.004976255080842984,0.0049762550571950115,0.006447983942050595,0.005738861404290363,0.0050963856120953555,0.006290180900895059,0.0057043806396970265,2013-2015
2013-04-01,0.0003662060876796769,0.00036620605595150124,0.0025955516678368706,0.0014867859485667712,0.0004269973244537262,0.0023076980255576363,0.0014381388736288692,2013-2015
2013-04-02,-0.0029782912522563487,-0.0029782914636714564,0.004257665765259322,0.0015860700908731928,0.0003880087319154679,0.004604769633324457,0.0013348166787423565,2013-2015
2013-04-03,-0.012911906116496508,-0.012911906474427526,-0.011739419943451623,-0.009423466706824368,-0.0029251917733671418,-0.007887661473321317,-0.009741250159360781,2013-2015
2013-04-04,-0.007537878962513012,-0.007537879056161878,-0.013159721891556342,-0.008890787265432465,-0.002648540216266926,-0.010376677407680446,-0.008918202868723246,2013-2015
2013-04-05,0.0067057061428472675,0.006705706461467731,-0.0008515931523591647,0.0011338086555330307,0.0004494694966956647,-0.0022968729956196476,0.001475344514210608,2013-2015
2013-04-08,0.009434648830930037,0.009434649232793246,0.0011472282249027632,0.0028671431444420303,0.0009892978343650771,-0.001102874709504209,0.0032902420876244065,2013-2015
2013-04-09,-0.005785037194267706,-0.005785037322593056,-0.007037175811418828,-0.005158342324499521,-0.0015605002130419932,-0.005129313618088438,-0.005257908147407786,2013-2015
2013-04-10,0.005216217872142215,0.005216217944057577,0.008786512633386367,0.005948843132070003,0.0017639407065968005,0.006852792362242788,0.00597748032303258,2013-2015
2013-04-11,-0.012110535188202265,-0.01211053574684029,0.0010771667520137473,-0.002327938521016759,-0.0008953853513312682,0.0037776012558710104,-0.002937312292707772,2013-2015
2013-04-12,-0.0049417645609756145,-0.0049417646194032105,-0.008838996026851342,-0.005928016607847475,-0.0017563910356943602,-0.00697777976736802,-0.0059416857052850824,2013-2015
2013-04-15,-0.06074123260611142,-0.060741235154263884,-0.01040321171649361,-0.020022354467245873,-0.006779969017134846,0.004278354182820854,-0.022665775160232493,2013-2015
2013-04-16,-0.02538217318532099,-0.025382174561744852,0.008321089911514479,-0.001278457785950704,-0.0008265827794831093,0.012887287365603406,-0.0026595457080846874,2013-2015
2013-04-17,-0.004614451223677873,-0.004614451429120758,-0.0010805586323138217,-0.0016170670040178692,-0.0005285130130106008,-2.6385913283633045e-05,-0.0018031572901896498,2013-2015
2013-04-18,0.00539407059925634,0.005394070616050017,0.012344234799481102,0.007948899905987572,0.002279466742296954,0.00996357344687615,0.00790734681656824,2013-2015
2013-04-22,0.015918712820891745,0.015918713412980123,0.009557724355221398,0.008772101637648522,0.0027113021929983105,0.005361095985032982,0.00927443381965598,2013-2015
2013-04-23,-0.0021955360483985054,-0.0021955361514048866,-0.00020991350851473634,-0.0006044582315333225,-0.00020840626538998208,0.00025986979535463917,-0.000700063032055942,2013-2015
2013-04-25,0.01319368725421155,0.013193687653660469,0.012140367166715293,0.009612201588027336,0.0029110976666046895,0.008251310282984203,0.009928677743495706,2013-2015
2013-04-26,0.008804917496084252,0.00958529637873351,-0.002976411065430562,0.0004712839034599625,0.00031347747562526784,-0.004638562425155923,0.0009778340117014839,2013-2015
2013-04-29,0.006089769732243955,0.00797172428731252,0.006047968412516536,0.006117733421543647,0.004768215641109297,0.00500455292850055,0.006256871176599121,2013-2015
2013-04-30,-0.0003432076458921296,-0.000678413624661367,0.002697914213980468,0.0012851993293292452,0.00039785347946019733,0.0026538719984015025,0.0011823787302098765,2013-2015
2013-05-02,-0.007226513081180275,-0.014289454025516735,0.003933390364303069,-0.0013986716175611313,-0.0004206991567746732,0.007012588830992428,-0.0022034831031089164,2013-2015
2013-05-03,0.006657336309989548,0.013258310048770205,-0.0027204896944849066,0.0017486905231238747,0.0005294877142225651,-0.0055740427631773,0.0024654859523360884,2013-2015
2013-05-06,-4.268325507184034e-05,-8.444480849512104e-05,0.002943427134805665,0.0015676365164707384,0.0004852050097581273,0.0027393251597129797,0.0014879270742198525,2013-2015
2013-05-07,-0.0011573697524669413,-0.0022900053691928823,0.007340908852702777,0.0034047038628013393,0.0010567143352842034,0.0073219947300984245,0.0031037779020393064,2013-2015
2013-05-08,-0.0030572287880165083,-0.006056029534661889,0.0012676723140938595,-0.0007906473765294519,-0.0002404427594870917,0.0025816675856127347,-0.001119556084459905,2013-2015
2013-05-09,0.004438713349393275,0.008819128890016792,0.00013103589915841596,0.002212768684978217,0.0006794023823477602,-0.0019150049151854809,0.0026396998402848926,2013-2015
2013-05-10,-0.003072188192881131,-0.006077514327090805,0.003298609771490435,0.0003039532020465696,9.958557387013123e-05,0.004468601350764212,-7.839100352169392e-05,2013-2015
2013-05-13,-0.002480621779488046,-0.00492213136480224,-0.01357309200005652,-0.008580793656863261,-0.0026636418229764036,-0.011401051971548837,-0.008474299378997796,2013-2015
2013-05-14,-0.00021099204821417583,-0.0004196784541142806,0.0015307481785509225,0.0007264094730468074,0.0002248490364689104,0.0015083842014080862,0.0006668948601353808,2013-2015
2013-05-15,-0.005141805151952061,-0.010229610708006431,0.013968854575324041,0.005077728466629683,0.001578593813750917,0.015247807809172897,0.004222005446313792,2013-2015
2013-05-16,-0.009645761154046584,-0.019288932186296903,-0.0022428710230277815,-0.0058510369549046315,-0.0017996402093378716,0.0022972158635601314,-0.00672791953191787,2013-2015
2013-05-17,0.0009440826049875728,0.0019064802564228156,0.0023402341782539082,0.0017347819746103,0.000534557424523685,0.0017226733302082575,0.0017680880865220683,2013-2015
2013-05-20,-0.005018963904747431,-0.010125543363590284,-0.005720589034272305,-0.0055356325198774314,-0.001704528681462425,-0.003004559466226908,-0.005879134633878458,2013-2015
2013-05-21,0.006522866272167027,0.013227468327909442,-0.0014615392160023388,0.002312763317791511,0.0007022060304051614,-0.00424284562613364,0.0029820337620027892,2013-2015
2013-05-22,0.0035164463080412656,0.007083680968114292,-0.0004008060669237201,0.001467131056097859,0.0004471593229884441,-0.0019512829199022086,0.0018185479652750303,2013-2015
2013-05-23,0.0032369944561445596,0.006497616052320021,-0.0122464012879141,-0.005127826287220305,-0.0015899343034839752,-0.012713079782905368,-0.004506144222319763,2013-2015
2013-05-24,-0.0026931587869046814,-0.005388484750935785,0.00046553700245266505,-0.0010527570210195902,-0.00031972988667816615,0.001667058452681891,-0.001327195429243866,2013-2015
2013-05-27,4.8077790193445935e-05,9.64801944354221e-05,0.010970701886385159,0.005976529956210008,0.001838914948992354,0.010046233232021473,0.00570539394281977,2013-2015
2013-05-28,-0.0016165306197511997,-0.003242966993393659,0.002611928125224594,0.0010076200462607598,0.0002918377576017761,0.0027889432565730843,0.0008591464636358292,2013-2015
2013-05-29,-0.00022745024271697556,-0.00022745537017909712,0.0016876388537514497,0.003242257555785555,0.0011291784437221786,-0.000682367304152165,0.003665690553109169,2013-2015
2013-05-30,0.0006464998315747206,0.0006464962711780764,0.004567998096243198,0.004828066547556631,0.0015792399552621017,0.0019403708854945911,0.005183369533652282,2013-2015
2013-05-31,-0.0009553154884630599,-0.0009553277090282863,-0.012044868903094974,-0.0034720450482230714,0.0023189373282013204,-0.011761885658758353,-0.002855760182324474,2013-2015
2013-06-03,-0.0015275245472109455,-0.0015275253268060007,-0.006108342053628757,-0.004318092166807896,-0.0013075512621260055,-0.004628811109812059,-0.004369636852005754,2013-2015
2013-06-04,-0.0006509478191885076,-0.0006509517745456606,-0.0007241744703007091,0.0009564872608289754,0.0003942797014804267,-0.001978705098154343,0.0012414985982751592,2013-2015
2013-06-05,0.00014438089056345582,0.00014438495493163117,-0.001502709144255654,-0.002672321405649103,-0.000923313956793459,0.000439473140815938,-0.0030043050661892057,2013-2015
2013-06-06,-8.038045183511588e-05,-8.039203176601895e-05,0.0057097262694154605,0.008706971403000141,0.0029615778868787856,-0.00024462406910219503,0.009684182457198265,2013-2015
2013-06-07,-0.0013256548874895913,-0.0013256602828694009,-0.002859367976456917,-0.00012001503661895896,0.00010016945737389982,-0.004034456605032766,0.00023075704165420596,2013-2015
2013-06-10,-9.85732063497613e-05,-9.85712152173912e-05,-0.0014587804031988005,-0.0018434638862142583,-0.0006181820549245876,-0.0003008026612201231,-0.0020159392788349217,2013-2015
2013-06-11,-0.002931129611130734,-0.002931140692168821,-0.006788269343298126,-0.0009249112774355472,-3.3131527265028993e-06,-0.00894657653114772,-0.00022047977264416652,2013-2015
2013-06-12,-0.0009425536299290105,-0.0009425533594086266,-0.004203390859750633,-0.0032433799122552065,-0.0010037423635033127,-0.0028943704215668165,-0.003334379660343667,2013-2015
2013-06-13,-0.0020155593013545525,-0.002015566611760944,-0.004875265312460075,-0.0008906384560493086,-8.866248682160016e-05,-0.0062014714130994575,-0.00043341743928548837,2013-2015
2013-06-14,0.0036128445263325926,0.0036128578018133073,0.008687411962175595,0.001483168731000406,0.00012079820387955742,0.011162818878732272,0.0006522252781731019,2013-2015
2013-06-17,0.00137176211464074,0.0013717637925929616,0.005034288610495041,0.0031362850805727316,0.0009197553694997307,0.004206756629571595,0.003098440177238926,2013-2015
2013-06-18,-0.0011988425589327667,-0.0011988475237049157,-0.002556307365542687,-4.903949638368488e-05,0.00011068585951590215,-0.003666099967958081,0.000274558137874914,2013-2015
2013-06-19,0.00028483852705663004,0.00028484064916844964,0.00011622861604942969,-0.0007099704256818828,-0.00027190930619303,0.0008732056925404574,-0.0008645497509868205,2013-2015
2013-06-20,-0.0054763407589207835,-0.005476339853429768,-0.02403443033751229,-0.018338158104848512,-0.005658376653466135,-0.016778353920986477,-0.01881657174949891,2013-2015
2013-06-21,0.00038894096897768016,0.00038894627268759585,-0.0011207670905812872,-0.002854953121753767,-0.0010003544460376323,0.0012053487626477732,-0.003272927287059857,2013-2015
2013-06-24,-0.0025610783923456504,-0.002561083113660656,-0.008717335394285652,-0.004690704898214215,-0.0013004530117504132,-0.007930345552405682,-0.004487404836962305,2013-2015
2013-06-25,0.0006178283489164382,0.0006178313998701501,0.0011224830077303238,-0.0003375103044614969,-0.0001855103900800792,0.0019429163577406872,-0.0005485085046058602,2013-2015
2013-06-26,-0.0010384572804382763,-0.0010684581042891272,-0.00869860073155182,-0.010532232469454894,-0.003445094999019571,-0.002144235460747046,-0.0114861118744215,2013-2015
2013-06-27,0.000712719242403903,0.0004984156888143687,0.011389707271590055,0.006611429961134396,0.0018724763947495227,0.010054205708400543,0.006415088317149431,2013-2015
2013-06-28,-0.0018547400061244002,-0.0027335090133391304,0.013067363240215624,0.0024388686464524856,0.0028952423140662376,0.01859742584955204,0.0009075131137472603,2013-2015
2013-07-01,0.004675855584347799,0.004896716070128093,0.011206291447207306,0.010788614367698734,0.003488444852925987,0.005907375219266431,0.011449564120021183,2013-2015
2013-07-02,0.0024530750747289165,0.0027736104487532387,-0.001957513882660411,0.001546929799408403,0.000727774547342408,-0.004280355129435587,0.002123036126929101,2013-2015
2013-07-03,0.00016512499947518577,0.0004290996211822051,-0.009327833993994061,-0.004677300311850541,-0.0012584658752791134,-0.009027472867962238,-0.0043559512408937184,2013-2015
2013-07-04,0.0005848538833319594,0.0004423564609046249,0.00793942944559678,0.0047327192681796415,0.0013545639368250928,0.006939942171252378,0.004614174115945779,2013-2015
2013-07-05,-0.00042207803871197047,-0.000546603738087903,0.0029464688719837984,0.0010803662389942126,0.000250032603996031,0.0032354449688856146,0.0008989340981742089,2013-2015
2013-07-08,-0.0009876201176224342,-0.0009049012783330923,-0.00720062800064647,-0.0047765826065867545,-0.0014336103750112184,-0.0058684567222229145,-0.0047612499457710955,2013-2015
2013-07-09,0.0012303124191430648,0.0011936015971278913,0.006534173713974134,0.0046871571161981596,0.0014282743371401008,0.004967343738367269,0.004746670970090294,2013-2015
2013-07-10,-0.00037939170362844,-0.0002882103495528421,-0.0050339138514594595,-0.003015508674599654,-0.0008712189449152641,-0.004406285386237441,-0.002940517289134026,2013-2015
2013-07-11,0.003609370029588055,0.0035612679516843215,0.016846097547781103,0.012534424146593226,0.0038686641212206663,0.012392127341026793,0.012776181139141585,2013-2015
2013-07-12,-0.0006355571569963692,-0.0009002696163912249,0.007340476082597691,0.0031616814077755073,0.0007928449360612433,0.007637429582415534,0.0028015459906620688,2013-2015
2013-07-15,0.001216081165556382,0.0012536301320433818,0.003609227322587838,0.0031584290567994167,0.0010137021945448854,0.0022319136551809393,0.0033021107983051134,2013-2015
2013-07-16,-0.0015641572804631076,-0.0014748757440155025,-0.0097080333552646,-0.006704650460465311,-0.002045060200937643,-0.007731507498450307,-0.006728643959800329,2013-2015
2013-07-17,0.000692099919080924,0.0006960466735723703,0.002665797250439139,0.0021071425259571175,0.0006707592832144726,0.0018655523622728154,0.0021675137644958653,2013-2015
2013-07-18,4.065630769378714e-06,-0.00018145076362829915,0.006997029867976012,0.0036637738206386494,0.001004221315667575,0.006661490853247187,0.0034498265858511346,2013-2015
2013-07-19,0.0009261255694750226,0.0010269376291485166,2.0439078984857417e-07,0.0009552149028695389,0.00038318575817553047,-0.000900996320287839,0.0011461059142103824,2013-2015
2013-07-22,0.0034402409963925074,0.0037153170483366083,0.0038377385484544835,0.005583987000818302,0.0019577325399025014,0.00026210313865626667,0.006181873105302271,2013-2015
2013-07-23,0.003109440613885406,0.003231394675613952,0.008118842055293118,0.0074614618661266174,0.0024508766218567235,0.004707000291947816,0.007850326162066601,2013-2015
2013-07-24,-0.002281433774272701,-0.002218531370671739,-0.011592308344859359,-0.008418580594021008,-0.002621016963183176,-0.008887242294873032,-0.008523964938289552,2013-2015
2013-07-25,-0.003280122531563179,-0.0033094964123208115,-0.01191049650001208,-0.009228852778425778,-0.002922720398629397,-0.008553419878404078,-0.00945509530430333,2013-2015
2013-07-26,-0.0007294145164395971,-0.000729411118187917,-5.8379622051907276e-05,0.0021646037224394288,0.0008402904345177209,-0.0021674838519845085,0.002606000419443033,2013-2015
2013-07-29,-0.0018481626841012622,-0.0018481568378547752,-0.002693505932031437,0.00172753388056468,0.0008429864581831481,-0.005552479392069931,0.002430307743357618,2013-2015
2013-07-30,-0.002591689458139479,-0.0025916844242894754,-0.006639846580029696,-0.001819860547849994,-0.00028915203003410106,-0.007836199518669096,-0.0013035823683742453,2013-2015
2013-07-31,0.0031482429349178886,0.003148245695207441,0.001262657734941497,0.0038074020061074076,0.004408786037396251,0.0004687432760561716,0.0040984448219132386,2013-2015
2013-08-01,-0.0004800229533036271,-0.0004800259821176045,-0.004775272080684623,-0.005574896363702675,-0.0018774531289381668,-0.0014590646607435254,-0.0060502373638450235,2013-2015
2013-08-02,-0.0016953297380772892,-0.0016953311071566946,-0.008558509138477555,-0.00738602454233428,-0.002340183570938126,-0.005158131543317568,-0.007725710890014725,2013-2015
2013-08-05,0.0002472941148305985,0.00024729868396788923,0.005238798576176595,0.006945473497670385,0.002355827068017291,0.0007745930328793005,0.007638068938599973,2013-2015
2013-08-06,-0.0048579231219278984,-0.004857917988080884,-0.016470012153051328,-0.009161129674082669,-0.0025366897669947264,-0.014843678762846424,-0.008817033778461547,2013-2015
2013-08-07,-0.0007984249516704844,-0.0007984274799934798,-0.005774199473947861,-0.00598894784518611,-0.001965416038801293,-0.0024412692709206985,-0.006420179866351239,2013-2015
2013-08-08,0.001591205077186686,0.0015912055044646767,0.007407990781467255,0.0058548123873400915,0.0018008428776319363,0.004912913726198953,0.006050305464177841,2013-2015
2013-08-12,0.001603230602000183,0.0016032355158850375,0.011466585351424197,0.01183746985079881,0.0038739900018440743,0.004913880487841027,0.012683902845873618,2013-2015
2013-08-13,0.0029610201813823345,0.0029610218797266885,0.014399679861401227,0.011953434999039558,0.003764097947667855,0.00908203750013814,0.012431791614983645,2013-2015
2013-08-14,0.001460852745173824,0.0014608502439210636,0.0040531157390526484,0.0014753361424144629,0.00032738247942876164,0.0044535464111654655,0.0012365236059219686,2013-2015
2013-08-16,-0.007953415898665495,-0.007953397933193052,-0.01813074186239505,-0.0023125413119604588,0.00021821162687341022,-0.02417449245837744,-0.00039746792131045705,2013-2015
2013-08-19,-0.003191362246596219,-0.0031913541840808968,-0.006604371895855499,0.00013525778246004094,0.00044889910530043764,-0.009841504415152524,0.0010098752959004642,2013-2015
2013-08-20,-0.0004484918051333997,-0.00044849088114917723,-0.0011594356045536713,-0.0002815820943823377,-3.360901486737511e-05,-0.0014152823053950048,-0.0001888827664729975,2013-2015
2013-08-21,-0.0033943215484687483,-0.0033943163890117756,-0.010192955160321593,-0.004351465444311087,-0.0010855423359246164,-0.010569242875045015,-0.0038940028683365213,2013-2015
2013-08-22,0.003639153989480226,0.0036391499763388513,0.01243040526391015,0.006688133121465656,0.0018559124066628296,0.011434136488787994,0.006403800570947027,2013-2015
2013-08-23,0.0021797453323086913,0.002179740862495283,0.005463473402027574,0.0012728751927648663,0.00017426673453990738,0.006763692272523603,0.0008225848643912403,2013-2015
2013-08-26,0.00016263064673904815,0.00016263401404570388,0.0037254935605584016,0.004892278501727354,0.0016913638950748489,0.0005038356826920776,0.005361793621241562,2013-2015
2013-08-27,-0.006976155168696319,-0.007511698016272161,-0.019158413833329058,-0.007881212395859483,-0.0018154443081789262,-0.02010136092367354,-0.006511320111868724,2013-2015
2013-08-28,0.0035777456155579035,0.007436823624020095,0.0041328493628660645,0.004251081766984077,0.0013600100828567996,-0.00027422643084040743,0.004617269677539504,2013-2015
2013-08-29,-0.001409719542296184,-0.0035155349420940007,0.006140223191301253,0.0002966616018811319,0.0017206307321566694,0.014076753856999025,0.00552229930804371,2013-2015
2013-08-30,-0.002667964634168629,-0.011954528620942595,-0.002329098355054793,-0.003844457888313557,0.0030807636384939663,0.009324874221412038,-0.0035616670673160877,2013-2015
2013-09-02,0.0009485344586019906,0.0015936840515180517,0.006090479059777554,0.002404313317945439,0.0018119042204778335,0.008755389620891396,0.005952342199699423,2013-2015
2013-09-03,0.0058930869548463605,0.013370936963025049,-0.006098022029462857,0.0037007106785946764,-0.0015298729627233332,-0.0230093962628094,-0.004613938585909638,2013-2015
2013-09-04,-0.0013396677094961174,-0.0033051393444386568,0.005097928357226333,9.496135630615576e-05,0.0014246988506589897,0.012000697139789684,0.0045526328189435805,2013-2015
2013-09-05,-0.004100268620116476,-0.009255980638024797,0.004171453985616358,-0.002602507838926016,0.0010481568826643528,0.016109716452056944,0.003133791971581701,2013-2015
2013-09-06,-0.00525987588344734,-0.011438021130513398,-0.0007642492667130352,-0.004891284154421749,-0.00044791652159781314,0.009569361396104092,-0.0017551998086738907,2013-2015
2013-09-10,-0.0024392278039337967,-0.0062206410036304005,0.010615969849626428,0.0005619343012031042,0.0030031953296814073,0.02345014492668751,0.00958390491527994,2013-2015
2013-09-11,-0.0008694564918265701,-0.0019095468047954922,7.739919030358422e-06,-0.0007699775774884232,-4.087919715811683e-05,0.0017331822030952626,-0.00015918018295257852,2013-2015
2013-09-12,-9.967908767005706e-05,9.445896024673495e-05,-0.003971574525406196,-0.0011256975576264816,-0.0011688433375296459,-0.006598709285318138,-0.003788918729624946,2013-2015
2013-09-13,-0.00379006291890549,-0.008004808305283162,-0.004411213746355336,-0.004520187516597329,-0.0014635347016670464,-1.4341481090918151e-05,-0.0049173966766469235,2013-2015
2013-09-16,-0.0010913404321152287,-0.0022667255435336875,-0.0018956595717801727,-0.001465388575413007,-0.0006017162558069611,-0.0010696209831183578,-0.0020108468525130707,2013-2015
2013-09-17,0.002333301916274566,0.004901661116658573,0.0033150092107856466,0.002940064659424202,0.001075324139062861,0.0010318529383910313,0.0035982026579008952,2013-2015
2013-09-18,-0.002514782874344368,-0.005584433031262215,0.00013071818142118552,-0.0022063431734286043,-6.759386784049859e-05,0.0052417259257719895,-0.00036344346349392875,2013-2015
2013-09-19,0.006573337666986978,0.012880091136123095,0.021049332076811922,0.011340099198205777,0.006454552861994811,0.02287976445431994,0.021256495675825215,2013-2015
2013-09-20,-0.0011606273175337467,-0.0019315909272743514,-0.007619082144312506,-0.0030335471375488865,-0.0023175248204022614,-0.010707849173710482,-0.00745364008377547,2013-2015
2013-09-23,-0.002367385505430808,-0.00439031900653708,-0.010224393011992183,-0.004780300264619175,-0.0031279722010825184,-0.01280126055305253,-0.010158029040909344,2013-2015
2013-09-24,-0.0011001755856038242,-0.0023357325274461216,-0.0011052062751392144,-0.0012658016122077953,-0.0003778417361907094,0.00028250652813377464,-0.001260214390925607,2013-2015
2013-09-25,0.001268360927394907,0.002787337389497324,0.000320035865772228,0.0012126722872232154,0.00014742619035001958,-0.0019707719639465715,0.0005490711035345264,2013-2015
2013-09-26,0.00015651166114927229,-0.00022241231951924956,0.0006932254447706843,0.0003435380159546586,0.00020616091663261393,0.0008475543883483816,0.0006931993788776847,2013-2015
2013-09-27,0.0004520061135937503,0.0005333162643106348,-0.0021185237925169798,-3.387061186754803e-05,-0.0005357874170444088,-0.0050031676335585695,-0.001890659062652289,2013-2015
2013-09-30,0.004242961365736875,0.004039638834504977,-0.0009326697050383581,0.0035738706415848753,0.0009963776079666697,-0.009483696726353408,-0.0001861817155613954,2013-2015
2013-10-01,-0.0028938782427457843,-0.0024734475732366423,-0.001059423594743536,-0.0029501022652510533,-0.0005423638754187277,0.004627488015560788,-0.0015989714432448343,2013-2015
